Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,IncomePerPerson,PitchEffectiveness,FamilySize,IsFrequentTraveller,ProdTaken
33.0,1,3,9.0,3,1,3,4.0,1,4.0,0,2.0,1,1,0,2.0,2,22756.0,7585.33,4.0,5.0,0,0
32.0,0,1,31.0,1,0,2,4.0,1,3.0,2,4.0,0,1,1,1.0,2,23916.0,11958.0,4.0,3.0,1,0
35.0,1,1,14.0,2,1,4,4.0,1,3.0,1,3.0,0,3,0,1.0,2,21263.0,5315.75,12.0,5.0,0,1
39.0,1,1,6.0,3,1,2,2.0,3,3.0,1,1.0,0,3,1,0.0,3,24613.0,12306.5,6.0,2.0,0,0
33.0,1,3,13.0,3,1,3,4.0,1,3.0,2,3.0,0,5,1,1.0,2,23688.0,7896.0,20.0,4.0,0,0
59.0,1,3,6.0,1,1,3,3.0,3,3.0,1,4.0,1,1,1,0.0,3,26904.0,8968.0,3.0,3.0,1,0
43.0,1,1,9.0,2,1,4,5.0,1,3.0,2,5.0,0,2,0,2.0,2,25459.0,6364.75,10.0,6.0,1,0
51.0,1,1,35.0,3,1,4,2.0,0,3.0,1,3.0,1,1,0,2.0,1,21899.0,5474.75,2.0,6.0,0,0
29.0,1,3,6.0,3,0,2,4.0,0,3.0,1,7.0,1,1,1,1.0,1,17800.0,8900.0,4.0,3.0,1,1
43.0,0,1,28.0,3,0,3,4.0,1,3.0,1,4.0,0,1,0,1.0,2,23943.0,7981.0,4.0,4.0,1,0
33.0,1,1,12.0,2,1,4,2.0,0,4.0,1,2.0,1,1,1,3.0,1,21976.0,5494.0,2.0,7.0,0,0
42.0,0,1,14.0,2,1,3,3.0,2,3.0,1,2.0,0,5,1,1.0,4,33430.0,11143.33,15.0,4.0,0,0
51.0,1,1,15.0,2,1,3,3.0,0,3.0,0,4.0,0,3,1,0.0,1,17075.0,5691.67,9.0,3.0,1,0
42.0,1,1,18.0,3,1,2,3.0,0,4.0,1,1.0,0,1,1,1.0,1,17766.0,8883.0,3.0,3.0,0,0
49.0,1,1,11.0,2,1,3,4.0,3,3.0,2,3.0,0,5,1,2.0,3,26576.0,8858.67,20.0,5.0,0,0
43.0,1,1,17.0,2,1,1,3.0,3,3.0,1,2.0,0,1,1,0.0,3,22510.0,22510.0,3.0,1.0,0,0
31.0,0,3,32.0,1,0,3,4.0,1,3.0,0,2.0,1,3,1,1.0,2,23414.0,7804.67,12.0,4.0,0,0
28.0,1,1,11.0,2,1,4,4.0,0,3.0,1,3.0,0,4,1,2.0,1,21195.0,5298.75,16.0,6.0,0,0
35.0,0,1,10.0,2,1,3,4.0,1,3.0,2,2.0,0,2,1,1.0,2,26434.0,8811.33,8.0,4.0,0,0
51.0,1,3,10.0,3,1,3,5.0,0,3.0,1,3.0,1,4,1,2.0,1,21361.0,7120.33,20.0,5.0,0,1
39.0,1,3,21.0,3,1,3,3.0,4,5.0,2,1.0,0,1,1,2.0,0,28341.0,9447.0,3.0,5.0,0,0
26.0,1,3,15.0,2,0,3,4.0,1,3.0,1,2.0,1,1,1,2.0,2,23585.0,7861.67,4.0,5.0,0,0
33.0,1,1,31.0,3,1,2,4.0,0,4.0,2,5.0,1,4,0,0.0,1,17313.0,8656.5,16.0,2.0,1,1
36.0,1,3,25.0,3,0,3,4.0,1,3.0,0,3.0,0,4,1,1.0,2,23279.0,7759.67,16.0,4.0,0,0
29.0,1,3,8.0,3,1,3,4.0,1,4.0,0,3.0,0,4,0,1.0,2,21644.0,7214.67,16.0,4.0,0,0
26.0,0,1,9.0,1,1,3,3.0,0,5.0,2,1.0,0,3,0,1.0,1,18102.0,6034.0,9.0,4.0,0,1
29.0,1,1,6.0,1,1,2,3.0,0,3.0,2,1.0,0,1,0,0.0,1,17058.0,8529.0,3.0,2.0,0,1
39.0,0,1,15.0,2,1,3,3.0,1,4.0,2,1.0,0,1,1,0.0,2,21782.0,7260.67,3.0,3.0,0,0
31.0,1,1,32.0,2,1,2,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17911.0,8955.5,9.0,3.0,0,0
31.0,1,1,10.0,1,0,3,4.0,0,5.0,2,7.0,1,4,1,2.0,1,21335.0,7111.67,16.0,5.0,1,1
37.0,1,1,16.0,2,0,2,3.0,0,5.0,1,1.0,1,3,1,1.0,1,17782.0,8891.0,9.0,3.0,0,0
38.0,1,1,6.0,2,0,2,2.0,1,3.0,2,1.0,0,2,1,1.0,2,22625.0,11312.5,4.0,3.0,0,0
42.0,1,3,16.0,2,1,4,4.0,3,3.0,1,5.0,1,1,0,2.0,3,26867.0,6716.75,4.0,6.0,1,0
31.0,1,1,25.0,2,0,4,4.0,0,3.0,2,3.0,0,2,1,1.0,1,21310.0,5327.5,8.0,5.0,0,0
29.0,1,1,14.0,3,1,3,4.0,1,3.0,0,2.0,1,3,0,0.0,2,20056.0,6685.33,12.0,3.0,0,0
47.0,0,3,33.0,2,1,4,5.0,1,4.0,2,2.0,0,4,1,3.0,2,26669.0,6667.25,20.0,7.0,0,0
41.0,1,1,9.0,3,0,4,5.0,1,3.0,0,8.0,0,5,1,1.0,2,22126.0,5531.5,25.0,5.0,1,0
29.0,1,1,7.0,2,0,4,6.0,0,4.0,2,2.0,1,2,1,1.0,1,20894.0,5223.5,12.0,5.0,0,1
20.0,1,3,27.0,3,1,2,1.0,0,3.0,2,2.0,0,3,1,1.0,1,17678.0,8839.0,3.0,3.0,0,0
27.0,1,2,32.0,2,0,4,4.0,0,3.0,0,3.0,0,4,1,1.0,1,21620.0,5405.0,16.0,5.0,0,0
22.0,1,1,17.0,3,0,2,3.0,0,4.0,0,2.0,0,2,1,0.0,1,17244.0,8622.0,6.0,2.0,0,0
51.0,1,1,10.0,2,1,2,3.0,0,3.0,0,1.0,1,2,1,1.0,1,17461.0,8730.5,6.0,3.0,0,1
29.0,1,1,23.0,3,1,4,2.0,1,5.0,2,2.0,0,5,0,2.0,2,24339.0,6084.75,10.0,6.0,0,0
24.0,1,1,29.0,3,1,2,1.0,0,3.0,1,2.0,1,4,0,0.0,1,17725.0,8862.5,4.0,2.0,0,0
30.0,0,3,9.0,2,1,4,4.0,1,3.0,0,3.0,0,2,1,2.0,2,23327.0,5831.75,8.0,6.0,0,0
34.0,0,1,14.0,2,1,3,4.0,1,3.0,1,3.0,0,5,1,2.0,2,24646.0,8215.33,20.0,5.0,0,0
36.0,1,1,7.0,3,1,3,5.0,0,3.0,1,8.0,0,1,1,2.0,1,20936.0,6978.67,5.0,5.0,1,0
21.0,1,3,9.0,3,0,3,4.0,0,3.0,2,3.0,0,4,0,1.0,1,21461.0,7153.67,16.0,4.0,0,0
39.0,1,3,10.0,2,0,2,4.0,1,3.0,1,5.0,0,5,1,1.0,2,20902.0,10451.0,20.0,3.0,1,0
26.0,0,1,8.0,2,1,2,3.0,0,5.0,1,7.0,1,5,0,0.0,1,17042.0,8521.0,15.0,2.0,1,1
60.0,1,1,13.0,2,0,2,3.0,2,5.0,0,6.0,0,5,0,0.0,4,34566.0,17283.0,15.0,2.0,1,0
22.0,0,1,22.0,3,1,3,2.0,0,3.0,1,2.0,1,3,0,0.0,1,17935.0,5978.33,6.0,3.0,0,0
46.0,0,1,11.0,2,1,3,4.0,1,4.0,0,3.0,0,4,1,2.0,2,23125.0,7708.33,16.0,5.0,0,0
38.0,1,3,13.0,3,0,2,1.0,1,5.0,1,2.0,1,3,1,1.0,2,20605.0,10302.5,3.0,3.0,0,0
29.0,1,3,16.0,3,1,2,4.0,1,3.0,2,1.0,0,4,1,0.0,2,20869.0,10434.5,16.0,2.0,0,0
39.0,0,1,9.0,3,0,3,5.0,0,4.0,2,3.0,0,1,1,1.0,1,21118.0,7039.33,5.0,4.0,0,0
35.0,0,1,6.0,3,1,3,3.0,0,5.0,1,5.0,0,1,0,1.0,1,17194.0,5731.33,3.0,4.0,1,0
25.0,1,1,30.0,3,1,3,3.0,0,3.0,0,3.0,1,4,0,2.0,1,21403.0,7134.33,12.0,5.0,0,0
36.0,0,3,25.0,2,1,4,4.0,3,5.0,0,3.0,0,4,1,1.0,3,27747.0,6936.75,16.0,5.0,0,0
33.0,1,3,15.0,3,0,3,3.0,1,5.0,2,1.0,1,3,0,1.0,2,23224.0,7741.33,9.0,4.0,0,1
30.0,0,3,28.0,2,0,3,3.0,3,5.0,0,1.0,0,2,1,0.0,3,23412.0,7804.0,6.0,3.0,0,0
44.0,1,1,13.0,3,0,2,4.0,3,3.0,0,4.0,0,4,1,0.0,3,25248.0,12624.0,16.0,2.0,1,0
27.0,1,1,12.0,3,0,3,4.0,0,3.0,1,1.0,0,1,0,1.0,1,17187.0,5729.0,4.0,4.0,0,0
42.0,1,1,15.0,3,0,4,4.0,0,5.0,1,3.0,1,3,0,3.0,1,22781.0,5695.25,12.0,7.0,0,1
54.0,1,1,11.0,3,1,2,3.0,2,5.0,0,5.0,0,4,1,0.0,4,34406.0,17203.0,12.0,2.0,1,0
53.0,1,1,13.0,2,1,2,2.0,4,3.0,0,4.0,0,2,0,0.0,0,29814.0,14907.0,4.0,2.0,1,0
45.0,1,3,7.0,3,0,4,4.0,1,5.0,1,7.0,1,2,0,1.0,2,24132.0,6033.0,8.0,5.0,1,0
40.0,1,3,16.0,1,0,2,4.0,1,4.0,1,1.0,0,5,1,0.0,2,21852.0,10926.0,20.0,2.0,0,0
22.0,1,3,29.0,1,1,3,4.0,0,3.0,2,3.0,0,2,1,2.0,1,22125.0,7375.0,8.0,5.0,0,0
43.0,1,3,19.0,3,1,4,4.0,1,3.0,1,5.0,1,1,0,1.0,2,23765.0,5941.25,4.0,5.0,1,0
25.0,1,1,6.0,3,0,2,3.0,0,4.0,2,2.0,0,3,1,0.0,1,17096.0,8548.0,9.0,2.0,0,0
31.0,1,1,6.0,2,1,3,4.0,0,5.0,1,2.0,0,4,1,1.0,1,17218.0,5739.33,16.0,4.0,0,0
36.0,1,1,7.0,1,0,3,5.0,3,5.0,1,3.0,1,1,1,0.0,3,25252.0,8417.33,5.0,3.0,0,0
38.0,1,1,31.0,2,0,2,4.0,3,4.0,0,4.0,0,3,1,0.0,3,27061.0,13530.5,12.0,2.0,1,0
35.0,1,1,33.0,3,0,2,4.0,0,5.0,2,2.0,0,4,1,1.0,1,17559.0,8779.5,16.0,3.0,0,0
36.0,1,2,19.0,2,1,2,3.0,0,4.0,1,5.0,0,3,1,1.0,1,17143.0,8571.5,9.0,3.0,1,0
44.0,1,1,29.0,3,1,3,3.0,0,5.0,2,1.0,0,3,0,2.0,1,33213.0,11071.0,9.0,5.0,0,1
42.0,1,1,30.0,3,1,2,3.0,3,5.0,0,2.0,1,2,1,1.0,3,22406.0,11203.0,6.0,3.0,0,0
40.0,1,3,8.0,2,0,3,3.0,2,3.0,1,1.0,0,3,1,0.0,4,33041.0,11013.67,9.0,3.0,0,0
32.0,1,3,16.0,3,1,2,3.0,1,3.0,2,2.0,0,4,0,1.0,2,20396.0,10198.0,12.0,3.0,0,0
42.0,0,1,8.0,3,1,2,3.0,0,3.0,2,6.0,1,2,0,1.0,1,17515.0,8757.5,6.0,3.0,1,0
33.0,0,1,9.0,2,1,3,3.0,0,5.0,2,2.0,1,5,1,2.0,1,18348.0,6116.0,15.0,5.0,0,1
32.0,1,1,31.0,2,1,2,3.0,0,3.0,2,2.0,1,5,0,0.0,1,17795.0,8897.5,15.0,2.0,0,1
54.0,1,1,31.0,3,1,3,2.0,3,3.0,1,5.0,0,3,0,2.0,3,25683.0,8561.0,6.0,5.0,1,0
44.0,0,1,24.0,1,1,3,5.0,0,3.0,1,2.0,1,5,1,2.0,1,21115.0,7038.33,25.0,5.0,0,1
30.0,1,1,9.0,1,0,2,3.0,0,5.0,2,6.0,1,4,0,0.0,1,17657.0,8828.5,12.0,2.0,1,1
35.0,1,2,32.0,2,0,2,3.0,3,3.0,2,2.0,1,1,1,0.0,3,23837.0,11918.5,3.0,2.0,0,0
27.0,1,1,22.0,1,0,2,3.0,0,4.0,1,1.0,0,1,1,0.0,1,17811.0,8905.5,3.0,2.0,0,0
34.0,1,1,21.0,3,1,3,4.0,0,3.0,1,7.0,1,1,1,2.0,1,21114.0,7038.0,4.0,5.0,1,1
36.0,1,1,9.0,2,0,2,3.0,0,3.0,1,6.0,0,1,0,1.0,1,17835.0,8917.5,3.0,3.0,1,0
27.0,1,3,15.0,1,1,3,5.0,1,5.0,2,8.0,0,3,1,2.0,2,24004.0,8001.33,15.0,5.0,1,1
53.0,0,3,8.0,3,0,2,4.0,3,4.0,1,3.0,0,1,1,0.0,3,22525.0,11262.5,4.0,2.0,0,0
46.0,1,3,6.0,2,1,2,1.0,4,5.0,2,2.0,0,4,1,1.0,0,32567.0,16283.5,4.0,3.0,0,0
40.0,1,3,6.0,3,1,2,5.0,1,3.0,0,3.0,1,3,1,0.0,2,22457.0,11228.5,15.0,2.0,0,0
50.0,1,3,6.0,3,0,3,3.0,2,3.0,1,4.0,0,2,1,1.0,4,34517.0,11505.67,6.0,4.0,1,0
53.0,0,1,32.0,3,0,3,5.0,4,3.0,0,5.0,0,5,0,2.0,0,32504.0,10834.67,25.0,5.0,1,0
39.0,0,1,28.0,3,0,2,3.0,3,5.0,2,2.0,1,5,1,0.0,3,25880.0,12940.0,15.0,2.0,0,0
58.0,1,1,15.0,3,0,3,4.0,0,4.0,0,5.0,1,2,1,0.0,1,18346.0,6115.33,8.0,3.0,1,0
43.0,0,1,27.0,3,1,3,3.0,0,3.0,1,1.0,0,4,1,2.0,1,17258.0,5752.67,12.0,5.0,0,0
37.0,0,2,9.0,2,1,4,5.0,1,3.0,2,3.0,0,3,1,1.0,2,22564.0,5641.0,15.0,5.0,0,0
55.0,1,3,19.0,3,1,2,1.0,4,3.0,2,7.0,1,3,1,1.0,0,28695.0,14347.5,3.0,3.0,1,1
31.0,0,1,12.0,2,1,4,5.0,0,3.0,1,2.0,0,5,0,1.0,1,22439.0,5609.75,25.0,5.0,0,0
38.0,0,3,8.0,2,1,2,4.0,1,3.0,0,4.0,0,5,1,1.0,2,20249.0,10124.5,20.0,3.0,1,0
29.0,1,1,21.0,2,1,2,3.0,0,3.0,2,2.0,0,3,1,1.0,1,17340.0,8670.0,9.0,3.0,0,0
28.0,1,1,9.0,1,1,3,4.0,0,4.0,1,3.0,0,4,1,2.0,1,20904.0,6968.0,16.0,5.0,0,0
37.0,0,3,14.0,3,0,3,2.0,1,5.0,0,4.0,0,1,1,1.0,2,23317.0,7772.33,2.0,4.0,1,0
55.0,0,1,27.0,2,0,3,4.0,1,3.0,2,5.0,0,4,1,1.0,2,23547.0,7849.0,16.0,4.0,1,0
27.0,0,3,14.0,2,1,2,3.0,3,3.0,2,2.0,0,1,1,0.0,3,23726.0,11863.0,3.0,2.0,0,0
56.0,0,1,15.0,3,0,3,3.0,0,3.0,0,3.0,0,2,0,0.0,1,17942.0,5980.67,6.0,3.0,0,0
29.0,1,3,16.0,2,1,2,3.0,0,3.0,2,2.0,0,4,0,0.0,1,17642.0,8821.0,12.0,2.0,0,0
24.0,0,3,30.0,3,1,2,3.0,0,3.0,1,1.0,0,4,1,1.0,1,17400.0,8700.0,12.0,3.0,0,0
34.0,1,1,32.0,2,1,3,5.0,1,4.0,2,3.0,0,1,0,2.0,2,22998.0,7666.0,5.0,5.0,0,0
44.0,1,2,6.0,3,1,3,4.0,3,5.0,1,1.0,0,4,1,0.0,3,25482.0,8494.0,16.0,3.0,0,1
36.0,0,1,12.0,2,1,3,1.0,1,5.0,1,4.0,1,4,1,1.0,2,20562.0,6854.0,4.0,4.0,1,0
43.0,1,1,9.0,2,0,3,4.0,1,3.0,1,3.0,0,1,0,1.0,2,22767.0,7589.0,4.0,4.0,0,0
58.0,1,1,13.0,3,0,2,4.0,3,5.0,0,1.0,1,4,1,0.0,3,25008.0,12504.0,16.0,2.0,0,1
36.0,1,1,12.0,2,1,2,5.0,0,3.0,1,2.0,0,1,1,0.0,1,17741.0,8870.5,5.0,2.0,0,0
32.0,0,1,7.0,2,0,4,4.0,1,5.0,0,3.0,0,5,1,3.0,2,22826.0,5706.5,20.0,7.0,0,0
52.0,1,3,28.0,3,1,4,4.0,1,3.0,2,2.0,1,5,0,3.0,2,24119.0,6029.75,20.0,7.0,0,0
28.0,1,3,9.0,3,0,3,2.0,1,3.0,2,2.0,0,1,0,2.0,2,25178.0,8392.67,2.0,5.0,0,0
54.0,1,1,8.0,1,0,2,3.0,3,3.0,1,1.0,0,4,0,0.0,3,28549.0,14274.5,12.0,2.0,0,0
36.0,1,1,23.0,2,1,4,4.0,3,3.0,0,6.0,1,2,0,2.0,3,26310.0,6577.5,8.0,6.0,1,0
35.0,0,1,17.0,2,1,3,2.0,1,3.0,1,3.0,0,4,1,1.0,2,23402.0,7800.67,8.0,4.0,0,0
36.0,1,1,14.0,2,1,4,4.0,0,4.0,2,3.0,1,3,1,2.0,1,24041.0,6010.25,12.0,6.0,0,1
40.0,1,1,8.0,3,1,3,3.0,0,3.0,1,3.0,0,1,0,0.0,1,17345.0,5781.67,3.0,3.0,0,0
29.0,1,3,33.0,2,1,3,5.0,1,5.0,0,3.0,0,4,1,1.0,2,23402.0,7800.67,20.0,4.0,0,0
29.0,0,1,7.0,2,0,3,6.0,1,3.0,0,2.0,0,3,1,1.0,2,25352.0,8450.67,18.0,4.0,0,0
18.0,1,1,9.0,2,1,2,3.0,0,3.0,2,2.0,0,4,0,0.0,1,16420.0,8210.0,12.0,2.0,0,1
47.0,1,3,7.0,3,0,4,4.0,3,5.0,1,3.0,0,2,1,2.0,3,29131.0,7282.75,8.0,6.0,0,0
46.0,0,1,13.0,3,0,1,3.0,1,3.0,0,3.0,0,5,0,0.0,2,20258.0,20258.0,15.0,1.0,0,0
37.0,1,1,16.0,3,1,4,5.0,0,3.0,1,2.0,1,1,1,3.0,1,22066.0,5516.5,5.0,7.0,0,1
35.0,1,3,7.0,3,1,4,2.0,1,3.0,1,2.0,0,5,1,3.0,2,28403.0,7100.75,10.0,7.0,0,0
53.0,1,1,13.0,2,1,2,1.0,4,3.0,1,4.0,0,1,0,1.0,0,29814.0,14907.0,1.0,3.0,1,0
46.0,1,1,19.0,2,1,2,3.0,1,4.0,2,7.0,0,4,1,0.0,2,20562.0,10281.0,12.0,2.0,1,0
40.0,1,1,6.0,2,1,2,3.0,0,3.0,1,1.0,0,1,0,0.0,1,17406.0,8703.0,3.0,2.0,0,0
32.0,0,1,11.0,2,0,2,1.0,0,3.0,2,4.0,1,1,0,1.0,1,17432.0,8716.0,1.0,3.0,1,1
50.0,1,1,34.0,2,0,2,3.0,4,5.0,0,5.0,1,5,0,0.0,0,31880.0,15940.0,15.0,2.0,1,0
27.0,0,3,36.0,3,1,4,6.0,1,5.0,2,2.0,0,3,1,2.0,2,23647.0,5911.75,18.0,6.0,0,1
34.0,1,1,14.0,3,0,3,3.0,1,3.0,2,4.0,0,4,0,1.0,2,21142.0,7047.33,12.0,4.0,1,0
56.0,1,1,15.0,3,0,3,4.0,4,3.0,1,4.0,1,3,1,2.0,0,33434.0,11144.67,12.0,5.0,1,0
43.0,1,1,8.0,3,0,3,2.0,0,3.0,1,2.0,0,2,0,1.0,1,17645.0,5881.67,4.0,4.0,0,0
34.0,1,1,32.0,3,1,3,5.0,0,4.0,2,6.0,1,4,1,1.0,1,20991.0,6997.0,20.0,4.0,1,1
35.0,1,1,6.0,2,0,2,1.0,0,3.0,2,4.0,0,3,1,1.0,1,17506.0,8753.0,3.0,3.0,1,0
44.0,0,1,17.0,2,0,3,4.0,0,3.0,2,2.0,0,5,0,1.0,1,21133.0,7044.33,20.0,4.0,0,0
29.0,1,1,29.0,2,1,2,3.0,0,3.0,2,1.0,0,3,1,0.0,1,17201.0,8600.5,9.0,2.0,0,0
36.0,0,1,9.0,3,1,1,3.0,0,4.0,2,5.0,0,4,1,0.0,1,17088.0,17088.0,12.0,1.0,1,0
29.0,1,1,9.0,2,1,4,5.0,0,4.0,0,2.0,0,2,0,3.0,1,21879.0,5469.75,10.0,7.0,0,0
43.0,1,1,21.0,2,1,3,4.0,4,3.0,1,2.0,0,3,1,1.0,0,32603.0,10867.67,12.0,4.0,0,0
46.0,0,1,30.0,2,1,3,4.0,1,5.0,1,3.0,1,1,1,1.0,2,22311.0,7437.0,4.0,4.0,0,0
37.0,1,1,12.0,2,1,4,4.0,1,4.0,2,2.0,0,1,1,2.0,2,24592.0,6148.0,4.0,6.0,0,0
38.0,1,1,9.0,2,1,4,5.0,0,3.0,2,8.0,1,3,0,3.0,1,20768.0,5192.0,15.0,7.0,1,1
29.0,1,1,36.0,2,1,4,6.0,1,4.0,0,3.0,0,1,1,3.0,2,25227.0,6306.75,6.0,7.0,0,0
41.0,1,3,32.0,3,1,3,5.0,3,4.0,2,4.0,1,5,0,2.0,3,27772.0,9257.33,25.0,5.0,1,1
26.0,1,1,10.0,3,1,4,4.0,0,5.0,1,7.0,0,5,1,2.0,1,22709.0,5677.25,20.0,6.0,1,1
21.0,1,3,18.0,2,0,2,1.0,0,4.0,2,2.0,0,5,0,1.0,1,17716.0,8858.0,5.0,3.0,0,1
36.0,0,1,30.0,2,0,2,3.0,1,4.0,0,1.0,0,3,0,0.0,2,20674.0,10337.0,9.0,2.0,0,0
27.0,1,1,31.0,1,1,4,6.0,0,3.0,2,3.0,1,3,1,3.0,1,21018.0,5254.5,18.0,7.0,0,1
34.0,1,3,8.0,2,1,2,3.0,1,3.0,2,2.0,0,5,0,1.0,2,21274.0,10637.0,15.0,3.0,0,0
35.0,1,1,15.0,2,1,3,4.0,1,4.0,2,1.0,0,1,0,1.0,2,21540.0,7180.0,4.0,4.0,0,0
23.0,0,1,11.0,1,1,3,5.0,0,3.0,2,7.0,0,5,1,1.0,1,22572.0,7524.0,25.0,4.0,1,1
31.0,1,1,29.0,3,1,3,4.0,1,3.0,1,1.0,0,3,0,1.0,2,20582.0,6860.67,12.0,4.0,0,0
29.0,1,1,14.0,2,1,3,5.0,0,5.0,0,2.0,1,3,1,1.0,1,17119.0,5706.33,15.0,4.0,0,1
30.0,1,1,8.0,2,1,3,3.0,0,4.0,2,2.0,0,3,0,0.0,1,26916.0,8972.0,9.0,3.0,0,1
44.0,0,1,34.0,2,0,3,4.0,3,5.0,1,2.0,0,4,1,1.0,3,29498.0,9832.67,16.0,4.0,0,0
44.0,1,1,15.0,2,0,3,4.0,1,4.0,1,6.0,0,3,1,1.0,2,23443.0,7814.33,12.0,4.0,1,0
28.0,1,1,23.0,1,0,3,4.0,0,4.0,1,2.0,0,1,1,1.0,1,21489.0,7163.0,4.0,4.0,0,0
45.0,0,1,31.0,2,1,3,4.0,0,3.0,1,5.0,1,5,0,2.0,1,21839.0,7279.67,20.0,5.0,1,1
32.0,1,1,6.0,2,1,3,3.0,1,4.0,1,2.0,0,3,1,0.0,2,21220.0,7073.33,9.0,3.0,0,0
35.0,1,1,22.0,2,0,3,4.0,3,4.0,2,2.0,0,1,1,2.0,3,23606.0,7868.67,4.0,5.0,0,0
30.0,1,2,15.0,2,1,2,3.0,1,3.0,0,1.0,1,3,1,1.0,2,21347.0,10673.5,9.0,3.0,0,0
30.0,1,1,32.0,1,0,4,5.0,0,4.0,1,7.0,0,3,1,3.0,1,21224.0,5306.0,15.0,7.0,1,1
41.0,1,3,11.0,3,1,4,5.0,3,3.0,0,2.0,0,2,1,1.0,3,29533.0,7383.25,10.0,5.0,0,0
46.0,1,1,6.0,3,1,3,3.0,3,5.0,1,1.0,0,1,0,2.0,3,24396.0,8132.0,3.0,5.0,0,0
31.0,1,1,9.0,2,1,3,5.0,1,3.0,0,3.0,0,4,1,1.0,2,22830.0,7610.0,20.0,4.0,0,0
30.0,1,3,7.0,3,0,3,5.0,0,3.0,1,8.0,1,1,1,2.0,1,21478.0,7159.33,5.0,5.0,1,1
42.0,1,1,16.0,2,1,4,4.0,0,5.0,1,4.0,0,1,0,1.0,1,20916.0,5229.0,4.0,5.0,1,0
45.0,0,1,31.0,3,1,3,6.0,0,3.0,2,4.0,0,3,0,1.0,1,22386.0,7462.0,18.0,4.0,1,0
57.0,0,1,7.0,2,1,3,4.0,1,3.0,1,3.0,0,3,0,1.0,2,24984.0,8328.0,12.0,4.0,0,0
38.0,1,1,9.0,1,0,2,3.0,1,3.0,2,4.0,1,5,0,0.0,2,1000.0,500.0,15.0,2.0,1,0
31.0,1,1,14.0,2,0,3,3.0,4,4.0,2,4.0,0,1,1,0.0,0,31422.0,10474.0,3.0,3.0,1,0
25.0,1,1,31.0,3,1,3,4.0,0,4.0,2,2.0,0,5,1,1.0,1,22275.0,7425.0,20.0,4.0,0,0
30.0,0,3,27.0,1,0,3,4.0,0,3.0,0,3.0,0,3,0,2.0,1,20835.0,6945.0,12.0,5.0,0,0
42.0,0,1,12.0,2,1,4,5.0,0,5.0,1,8.0,0,3,0,2.0,1,20785.0,5196.25,15.0,6.0,1,1
27.0,1,3,8.0,3,1,2,3.0,0,5.0,1,1.0,0,5,0,1.0,1,18041.0,9020.5,15.0,3.0,0,1
21.0,1,1,7.0,2,0,3,5.0,0,4.0,2,3.0,0,4,0,2.0,1,21514.0,7171.33,20.0,5.0,0,0
55.0,1,1,24.0,1,0,3,4.0,3,3.0,0,2.0,0,5,1,1.0,3,29417.0,9805.67,20.0,4.0,0,0
43.0,0,1,13.0,3,1,2,2.0,0,3.0,1,5.0,0,4,0,1.0,1,17089.0,8544.5,8.0,3.0,1,0
37.0,1,1,12.0,3,1,2,2.0,1,5.0,1,5.0,1,3,1,1.0,2,20974.0,10487.0,6.0,3.0,1,0
22.0,0,3,7.0,1,0,3,5.0,0,4.0,2,3.0,1,5,1,2.0,1,20852.0,6950.67,25.0,5.0,0,1
35.0,1,1,10.0,2,1,3,3.0,0,3.0,1,2.0,0,4,0,0.0,1,16951.0,5650.33,12.0,3.0,0,0
37.0,1,1,6.0,2,0,3,3.0,1,4.0,0,7.0,0,2,1,1.0,2,21447.0,7149.0,6.0,4.0,1,0
54.0,1,3,15.0,3,1,4,4.0,4,3.0,0,7.0,0,3,0,3.0,0,30514.0,7628.5,12.0,7.0,1,0
26.0,1,1,12.0,2,0,3,3.0,0,3.0,0,2.0,1,2,0,0.0,1,17659.0,5886.33,6.0,3.0,0,0
42.0,1,3,14.0,3,1,2,3.0,1,4.0,1,1.0,0,3,1,0.0,2,21825.0,10912.5,9.0,2.0,0,0
18.0,1,3,15.0,3,1,2,3.0,0,3.0,2,2.0,0,5,0,1.0,1,16611.0,8305.5,15.0,3.0,0,1
29.0,1,1,23.0,3,1,4,3.0,1,5.0,2,2.0,0,5,0,3.0,2,24339.0,6084.75,15.0,7.0,0,0
33.0,1,1,10.0,2,0,3,4.0,3,3.0,2,5.0,0,1,1,1.0,3,29837.0,9945.67,4.0,4.0,1,0
33.0,0,1,23.0,2,0,4,6.0,0,5.0,2,3.0,1,4,1,3.0,1,22597.0,5649.25,24.0,7.0,0,1
30.0,1,3,11.0,3,0,1,4.0,1,3.0,1,2.0,0,2,0,0.0,2,21118.0,21118.0,8.0,1.0,0,0
42.0,1,1,6.0,2,0,2,4.0,1,3.0,1,1.0,1,3,0,0.0,2,21062.0,10531.0,12.0,2.0,0,0
35.0,1,3,16.0,2,0,4,4.0,1,3.0,0,3.0,0,2,1,3.0,2,24392.0,6098.0,8.0,7.0,0,0
23.0,1,1,15.0,3,1,2,3.0,0,5.0,0,2.0,0,3,0,1.0,1,17500.0,8750.0,9.0,3.0,0,0
47.0,1,1,15.0,2,0,3,3.0,0,3.0,2,5.0,0,3,1,0.0,1,17105.0,5701.67,9.0,3.0,1,0
